employee_id,first_name,last_name,full_name,age,nationality,location,department,position,level,salary,bonus,arrears,conveyance_charge,monthly_lunch_plan,quarterly_spend_voucher,project_id
EMP-04698,Sarah,Vasquez,Sarah Vasquez,30,American,Berlin,Finance,Finance Scientist,L1,65780,9036,1845,3494,2083,8902,PRJ-101
EMP-04699,John,Oneal,John Oneal,29,German,Pune,Product,Product Engineer,L10,50998,4803,0,3797,3078,6490,PRJ-101
EMP-04700,Victoria,Bruce,Victoria Bruce,44,Australian,New York,Engineering,Engineering Lead,L8,110715,5652,0,2833,2511,9253,PRJ-104
EMP-04701,Adam,Hanson,Adam Hanson,34,German,Chennai,Operations,Operations Analyst,L3,77887,10924,0,2375,2665,5643,PRJ-104
EMP-04702,Sarah,Oneal,Sarah Oneal,31,Australian,Toronto,Operations,Operations Lead,L1,117685,19244,0,1985,1275,5493,PRJ-105
EMP-04703,Michael,Flores,Michael Flores,21,Canadian,Delhi,Sales & Marketing,Sales & Marketing Executive,L1,42245,3923,0,3977,2314,13083,PRJ-101
EMP-04704,Adam,Smith,Adam Smith,31,Australian,London,Finance,Finance Analyst,L2,45507,4913,0,2921,3493,8323,PRJ-101
EMP-04705,Adam,Taylor,Adam Taylor,24,American,Berlin,HR,HR Lead,L8,44592,2443,0,2457,1279,7782,PRJ-105
EMP-04706,David,Johnson,David Johnson,30,Canadian,Delhi,Sales & Marketing,Sales & Marketing Lead,L10,113692,18132,0,3705,1454,10989,PRJ-101
EMP-04707,Michael,Oneal,Michael Oneal,33,Canadian,Sydney,Finance,Finance Lead,L8,62853,6316,3312,2035,2153,10836,PRJ-103
EMP-04708,Briana,Hanson,Briana Hanson,49,German,Chennai,Product,Product Lead,L10,75529,11907,1124,3972,1004,7844,PRJ-105
EMP-04709,Victoria,Vasquez,Victoria Vasquez,49,German,New York,Finance,Finance Executive,L2,50765,7130,1421,3663,2226,4286,PRJ-104
EMP-04710,Stephen,Taylor,Stephen Taylor,47,Canadian,Chennai,Product,Product Manager,L8,46466,5092,0,1213,3986,12939,PRJ-101
EMP-04711,David,Davis,David Davis,47,German,Sydney,Sales & Marketing,Sales & Marketing Manager,L3,116668,17112,0,3494,2344,7173,PRJ-101
EMP-04712,David,Dixon,David Dixon,37,American,London,Finance,Finance Associate,L5,142017,28096,0,2293,1223,4493,PRJ-103
EMP-04713,David,Johnson,David Johnson,37,German,Toronto,HR,HR Manager,L1,97884,10089,0,4384,2497,7285,PRJ-104
EMP-04714,David,Taylor,David Taylor,32,British,Delhi,Finance,Finance Executive,L4,79323,10885,0,4759,3905,13460,PRJ-102
EMP-04715,Joshua,Taylor,Joshua Taylor,51,Canadian,Toronto,Engineering,Engineering Lead,L6,121609,14104,0,2875,3157,4395,PRJ-104
EMP-04716,John,Bruce,John Bruce,35,British,Munich,Sales & Marketing,Sales & Marketing Lead,L5,83561,6110,4102,3343,1563,7577,PRJ-102
EMP-04717,Adam,Williams,Adam Williams,21,German,Pune,HR,HR Director,L2,111516,17578,3667,3867,2070,9866,PRJ-102
EMP-04718,Michael,Smith,Michael Smith,39,Canadian,Chennai,HR,HR Director,L1,127582,23077,4588,1767,2767,4914,PRJ-103
EMP-04719,Michael,Lucas,Michael Lucas,57,Australian,New York,Engineering,Engineering Associate,L3,69271,12565,2700,1476,1819,5023,PRJ-105
EMP-04720,Janet,Taylor,Janet Taylor,39,American,New York,Product,Product Director,L6,41501,2113,0,1863,1282,6846,PRJ-104
EMP-04721,Sally,Lucas,Sally Lucas,48,British,Berlin,HR,HR Director,L2,142407,13488,2959,1743,3664,4413,PRJ-101
EMP-04722,Sally,Williams,Sally Williams,43,Australian,Manchester,Sales & Marketing,Sales & Marketing Associate,L1,119693,19593,0,1580,2577,8325,PRJ-102
EMP-04723,Sally,Hanson,Sally Hanson,53,Australian,London,Product,Product Scientist,L3,139737,19797,3968,3546,1175,7037,PRJ-105
EMP-04724,Victoria,Bruce,Victoria Bruce,21,German,Sydney,Product,Product Scientist,L7,126315,22836,0,2654,2669,2001,PRJ-105
EMP-04725,Sarah,Smith,Sarah Smith,38,German,Berlin,Data & AI,Data & AI Engineer,L9,108828,6084,0,2017,1052,11504,PRJ-104
EMP-04726,Sarah,Davis,Sarah Davis,56,British,Toronto,HR,HR Analyst,L5,57422,6204,0,4233,2617,8603,PRJ-105
EMP-04727,Sally,Bruce,Sally Bruce,48,Indian,Delhi,Operations,Operations Scientist,L1,138382,27022,1647,3082,3546,4928,PRJ-104
EMP-04728,Sally,Williams,Sally Williams,22,American,Pune,Data & AI,Data & AI Director,L9,87487,16880,0,3870,2038,8036,PRJ-104
EMP-04729,Briana,Taylor,Briana Taylor,48,Indian,Munich,Engineering,Engineering Analyst,L3,81583,15645,0,3447,3400,10285,PRJ-104
EMP-04730,Joshua,Graves,Joshua Graves,44,Indian,Delhi,Customer Support,Customer Support Engineer,L10,116187,10346,0,3542,3556,14013,PRJ-105
EMP-04731,Sarah,Oneal,Sarah Oneal,32,American,Sydney,Data & AI,Data & AI Director,L4,106870,10202,1147,2732,1392,12209,PRJ-103
EMP-04732,Stephen,Johnson,Stephen Johnson,35,British,Toronto,Customer Support,Customer Support Director,L1,147365,22335,0,1459,2694,7831,PRJ-104
EMP-04733,Adam,Graves,Adam Graves,25,American,Toronto,Engineering,Engineering Scientist,L3,69677,7038,0,4658,2835,14674,PRJ-105
EMP-04734,David,Lucas,David Lucas,56,Indian,Pune,HR,HR Engineer,L4,122227,21983,0,3580,2366,12333,PRJ-104
EMP-04735,Briana,Taylor,Briana Taylor,54,British,Sydney,Engineering,Engineering Engineer,L7,134031,11567,0,4551,2564,13741,PRJ-103
EMP-04736,Sarah,Dixon,Sarah Dixon,41,Canadian,Berlin,Product,Product Analyst,L6,44031,2739,0,2248,1061,8664,PRJ-101
EMP-04737,Sarah,Flores,Sarah Flores,26,Canadian,Sydney,Customer Support,Customer Support Scientist,L5,88452,16501,0,3484,3057,12415,PRJ-101
EMP-04738,John,Hanson,John Hanson,33,Australian,London,Operations,Operations Scientist,L2,91156,11843,1694,4669,1688,8146,PRJ-103
EMP-04739,Stephen,Bruce,Stephen Bruce,22,Indian,New York,Data & AI,Data & AI Executive,L10,72464,10523,0,2245,1341,6429,PRJ-102
EMP-04740,Joshua,Williams,Joshua Williams,33,German,Berlin,Customer Support,Customer Support Executive,L5,77502,4663,0,2691,3908,2654,PRJ-102
EMP-04741,Janet,Bruce,Janet Bruce,57,Indian,London,Finance,Finance Analyst,L1,112217,8345,0,4969,2546,10391,PRJ-102
EMP-04742,Stephen,Lucas,Stephen Lucas,46,Australian,Berlin,Sales & Marketing,Sales & Marketing Engineer,L8,121785,11327,0,1988,1985,2968,PRJ-102
EMP-04743,Briana,Taylor,Briana Taylor,53,Indian,Sydney,Customer Support,Customer Support Executive,L1,58079,10667,0,4100,2809,12506,PRJ-101
EMP-04744,Jeremy,Davis,Jeremy Davis,47,German,Berlin,Product,Product Engineer,L9,47384,4520,0,2022,1822,6493,PRJ-105
EMP-04745,Joshua,Williams,Joshua Williams,44,Australian,Delhi,Product,Product Director,L10,80935,9390,0,4210,3372,3483,PRJ-102
EMP-04746,Adam,Bruce,Adam Bruce,60,German,Sydney,Sales & Marketing,Sales & Marketing Engineer,L7,123874,7583,0,2581,3690,14797,PRJ-104
EMP-04747,John,Graves,John Graves,51,German,Munich,Engineering,Engineering Lead,L1,116509,22147,0,1412,2669,7475,PRJ-102
EMP-04748,Jeremy,Johnson,Jeremy Johnson,55,American,Toronto,Operations,Operations Scientist,L5,45191,8403,0,2653,2679,10171,PRJ-102
EMP-04749,James,Vasquez,James Vasquez,29,Indian,New York,Customer Support,Customer Support Analyst,L2,142929,12492,0,4539,2291,10679,PRJ-104
EMP-04750,Michael,Bruce,Michael Bruce,38,Australian,Manchester,Product,Product Associate,L10,136354,20257,0,4230,3548,10507,PRJ-101
EMP-04751,Michael,Smith,Michael Smith,56,German,Manchester,Sales & Marketing,Sales & Marketing Associate,L6,125987,12848,1685,2183,1657,10114,PRJ-103
EMP-04752,Victoria,Smith,Victoria Smith,49,Canadian,Berlin,Sales & Marketing,Sales & Marketing Manager,L3,89170,16229,0,3120,3716,5794,PRJ-104
EMP-04753,Jeremy,Johnson,Jeremy Johnson,49,Indian,New York,Product,Product Executive,L5,137893,9715,0,3346,1971,3466,PRJ-103
EMP-04754,Stephen,Flores,Stephen Flores,56,Indian,Munich,Customer Support,Customer Support Manager,L1,131146,9866,3353,1146,2354,3897,PRJ-104
EMP-04755,Joshua,Lucas,Joshua Lucas,56,Indian,Pune,Sales & Marketing,Sales & Marketing Manager,L9,145296,26463,0,4002,1779,3688,PRJ-101
EMP-04756,James,Williams,James Williams,38,Indian,Munich,HR,HR Executive,L7,143278,20308,0,1255,1881,13837,PRJ-105
EMP-04757,Jeremy,Johnson,Jeremy Johnson,28,German,Toronto,Product,Product Associate,L3,68633,4088,0,4995,2654,2294,PRJ-102
EMP-04758,David,Dixon,David Dixon,55,Australian,Delhi,Finance,Finance Director,L2,53273,7915,0,2893,1184,10676,PRJ-101
EMP-04759,Briana,Flores,Briana Flores,50,American,Sydney,Sales & Marketing,Sales & Marketing Engineer,L9,68709,8051,3021,4562,1123,11769,PRJ-101
EMP-04760,Briana,Lucas,Briana Lucas,40,German,Toronto,Operations,Operations Manager,L3,105197,13912,0,1836,3137,3711,PRJ-101
EMP-04761,Stephen,Lucas,Stephen Lucas,24,Australian,Pune,HR,HR Director,L1,108675,13262,0,3973,1707,12143,PRJ-102
EMP-04762,Victoria,Davis,Victoria Davis,26,Canadian,New York,Finance,Finance Director,L3,75298,5221,0,1216,2252,12237,PRJ-103
EMP-04763,Briana,Vasquez,Briana Vasquez,25,German,Sydney,Sales & Marketing,Sales & Marketing Director,L6,142014,17450,4084,3021,3252,11855,PRJ-102
EMP-04764,David,Bruce,David Bruce,33,Indian,Chennai,Finance,Finance Executive,L10,101747,20250,0,3079,3986,2130,PRJ-103
EMP-04765,Victoria,Lucas,Victoria Lucas,28,Indian,Munich,Customer Support,Customer Support Scientist,L1,45857,8227,1788,3738,2383,10963,PRJ-102
EMP-04766,Joshua,Vasquez,Joshua Vasquez,60,Canadian,Berlin,Operations,Operations Manager,L9,112709,8031,0,4495,1121,5613,PRJ-102
EMP-04767,Briana,Dixon,Briana Dixon,52,British,London,Operations,Operations Director,L8,84176,8185,1725,3287,1400,2347,PRJ-101
EMP-04768,Adam,Vasquez,Adam Vasquez,37,German,Berlin,Data & AI,Data & AI Lead,L1,72056,8643,0,1143,2319,5977,PRJ-104
EMP-04769,Stephen,Oneal,Stephen Oneal,31,American,Chennai,Sales & Marketing,Sales & Marketing Associate,L2,141753,7685,0,3655,3970,11708,PRJ-103
EMP-04770,Briana,Bruce,Briana Bruce,30,Australian,Pune,Sales & Marketing,Sales & Marketing Scientist,L3,105215,20174,0,2281,2517,3212,PRJ-103
EMP-04771,Stephen,Davis,Stephen Davis,42,American,Munich,Finance,Finance Scientist,L8,49289,3352,0,2222,2888,4400,PRJ-104
EMP-04772,Jeremy,Vasquez,Jeremy Vasquez,48,Indian,Munich,Sales & Marketing,Sales & Marketing Associate,L1,80594,16003,0,3534,1211,5758,PRJ-105
EMP-04773,Stephen,Smith,Stephen Smith,31,Canadian,Berlin,HR,HR Director,L3,124602,6864,2721,1689,1649,2123,PRJ-103
EMP-04774,James,Johnson,James Johnson,46,German,London,Finance,Finance Executive,L5,125880,21350,2482,3874,3291,6592,PRJ-104
EMP-04775,Adam,Dixon,Adam Dixon,28,Canadian,Delhi,Engineering,Engineering Engineer,L4,117886,14168,0,4866,3145,8776,PRJ-101
EMP-04776,Stephen,Davis,Stephen Davis,38,Indian,Delhi,Customer Support,Customer Support Associate,L4,138499,10841,0,3464,1791,4607,PRJ-102
EMP-04777,Michael,Johnson,Michael Johnson,57,Indian,London,Product,Product Engineer,L4,133205,14183,0,1408,3294,9141,PRJ-101
EMP-04778,Briana,Williams,Briana Williams,50,German,New York,Customer Support,Customer Support Associate,L1,149559,19538,0,1697,2992,6032,PRJ-103
EMP-04779,Jeremy,Davis,Jeremy Davis,43,Australian,Delhi,Engineering,Engineering Analyst,L4,128991,14513,0,4321,2048,7155,PRJ-103
EMP-04780,John,Williams,John Williams,39,Indian,Pune,Product,Product Scientist,L9,83409,16083,0,3211,2734,3451,PRJ-104
EMP-04781,Stephen,Graves,Stephen Graves,42,British,Chennai,Data & AI,Data & AI Executive,L6,110488,21005,0,4665,3357,13092,PRJ-103
EMP-04782,Sarah,Smith,Sarah Smith,59,Australian,London,Customer Support,Customer Support Scientist,L8,49521,4280,0,1275,1292,5491,PRJ-101
EMP-04783,David,Oneal,David Oneal,41,Australian,Delhi,Finance,Finance Executive,L4,64234,4640,0,2651,2423,10857,PRJ-103
EMP-04784,Janet,Flores,Janet Flores,38,Canadian,London,Sales & Marketing,Sales & Marketing Lead,L4,118660,7068,0,1148,1873,4261,PRJ-103
EMP-04785,Stephen,Bruce,Stephen Bruce,34,British,Munich,Data & AI,Data & AI Manager,L7,69357,4879,0,4581,2307,2033,PRJ-103
EMP-04786,Sarah,Davis,Sarah Davis,23,Australian,Toronto,Customer Support,Customer Support Director,L8,126059,21288,0,3457,3975,5046,PRJ-104
EMP-04787,David,Williams,David Williams,38,British,London,Operations,Operations Director,L2,116384,7532,0,2295,1541,6409,PRJ-105
EMP-04788,Joshua,Oneal,Joshua Oneal,34,German,Delhi,Sales & Marketing,Sales & Marketing Lead,L4,135716,10719,4671,3778,1718,2764,PRJ-103
EMP-04789,Adam,Smith,Adam Smith,57,American,Sydney,Engineering,Engineering Analyst,L7,94699,8882,0,3080,3684,7878,PRJ-104
EMP-04790,Victoria,Flores,Victoria Flores,59,Canadian,New York,HR,HR Scientist,L5,120886,22918,0,4691,2100,8321,PRJ-103
EMP-04791,Sarah,Lucas,Sarah Lucas,55,American,Chennai,Data & AI,Data & AI Analyst,L6,130131,11916,0,2870,1187,14426,PRJ-101
EMP-04792,David,Flores,David Flores,30,British,Manchester,Sales & Marketing,Sales & Marketing Engineer,L8,108546,5621,2795,3328,3858,5205,PRJ-101
EMP-04793,Victoria,Graves,Victoria Graves,36,American,Delhi,Operations,Operations Executive,L4,132432,11604,0,1525,3119,8803,PRJ-105
EMP-04794,Sally,Taylor,Sally Taylor,42,American,Sydney,Data & AI,Data & AI Director,L7,100522,12799,2168,4392,1530,13643,PRJ-105
EMP-04795,John,Dixon,John Dixon,45,American,New York,HR,HR Executive,L7,124932,21094,0,4938,2143,3054,PRJ-105
EMP-04796,Sally,Flores,Sally Flores,27,American,New York,Customer Support,Customer Support Executive,L7,86037,11467,0,2206,2612,2110,PRJ-101
EMP-04797,Michael,Flores,Michael Flores,32,Canadian,Toronto,Data & AI,Data & AI Associate,L10,47991,5970,3486,2066,1399,7686,PRJ-101
EMP-04798,Sarah,Davis,Sarah Davis,44,Australian,Toronto,Engineering,Engineering Lead,L6,75141,8526,0,2890,1511,5986,PRJ-105
EMP-04799,John,Johnson,John Johnson,21,Canadian,London,HR,HR Manager,L6,50048,8357,0,3424,3027,3927,PRJ-105
EMP-04800,David,Graves,David Graves,28,German,Pune,Finance,Finance Executive,L7,52367,3561,0,2403,1829,2408,PRJ-105
EMP-04801,Briana,Vasquez,Briana Vasquez,34,British,New York,Operations,Operations Engineer,L2,58525,9883,0,2806,3274,8753,PRJ-103
EMP-04802,John,Vasquez,John Vasquez,21,Australian,Pune,Finance,Finance Engineer,L5,137586,21695,2779,2415,3574,5014,PRJ-104
EMP-04803,Stephen,Williams,Stephen Williams,57,German,New York,HR,HR Lead,L10,126902,13811,0,2198,2069,7727,PRJ-105
EMP-04804,Joshua,Dixon,Joshua Dixon,35,Australian,Pune,Finance,Finance Director,L7,123519,6474,3770,2024,2443,9961,PRJ-101
EMP-04805,Sarah,Vasquez,Sarah Vasquez,60,Indian,Berlin,Finance,Finance Analyst,L1,74538,14889,0,4657,2591,4131,PRJ-104
EMP-04806,Michael,Bruce,Michael Bruce,43,British,Munich,Data & AI,Data & AI Scientist,L4,139693,16635,1954,4519,2105,8336,PRJ-105
EMP-04807,Jeremy,Davis,Jeremy Davis,33,Australian,Manchester,Customer Support,Customer Support Analyst,L9,101153,15362,0,1681,3725,8091,PRJ-103
EMP-04808,Sarah,Hanson,Sarah Hanson,57,Canadian,London,Sales & Marketing,Sales & Marketing Associate,L5,64562,12333,0,1880,1764,5098,PRJ-101
EMP-04809,Sally,Smith,Sally Smith,48,German,Toronto,Product,Product Lead,L4,53874,5689,1948,1064,3732,5380,PRJ-101
EMP-04810,James,Davis,James Davis,34,Indian,Delhi,Customer Support,Customer Support Analyst,L4,104319,15586,0,1600,2649,11540,PRJ-102
EMP-04811,Sarah,Bruce,Sarah Bruce,33,German,Toronto,Engineering,Engineering Analyst,L5,70613,6126,0,2181,1369,9545,PRJ-105
EMP-04812,David,Taylor,David Taylor,33,German,Sydney,Data & AI,Data & AI Director,L3,123244,18832,0,3605,3636,2195,PRJ-103
EMP-04813,Briana,Oneal,Briana Oneal,34,German,Toronto,Customer Support,Customer Support Analyst,L1,56095,3455,0,4763,3348,5772,PRJ-104
EMP-04814,David,Oneal,David Oneal,37,Canadian,Munich,Sales & Marketing,Sales & Marketing Lead,L5,146316,10668,0,2542,1337,14139,PRJ-105
EMP-04815,Janet,Oneal,Janet Oneal,56,Australian,Delhi,Engineering,Engineering Executive,L9,77013,7745,4315,3271,3783,6099,PRJ-103
EMP-04816,James,Johnson,James Johnson,56,Australian,Munich,Sales & Marketing,Sales & Marketing Scientist,L7,71836,8057,0,1933,3850,6503,PRJ-102
EMP-04817,Adam,Taylor,Adam Taylor,25,Australian,New York,HR,HR Lead,L7,69810,8257,0,1262,2919,10479,PRJ-101
EMP-04818,Sally,Flores,Sally Flores,60,German,Chennai,Customer Support,Customer Support Associate,L2,51417,10099,3124,1681,3823,7957,PRJ-103
EMP-04819,Sally,Dixon,Sally Dixon,39,American,London,Customer Support,Customer Support Scientist,L7,96285,17804,0,2918,3009,14590,PRJ-104
EMP-04820,Michael,Williams,Michael Williams,49,Canadian,Berlin,Sales & Marketing,Sales & Marketing Scientist,L6,93308,9495,0,4540,3870,11352,PRJ-102
EMP-04821,Sally,Graves,Sally Graves,48,American,Chennai,Sales & Marketing,Sales & Marketing Executive,L5,65746,5912,2456,3947,1985,4354,PRJ-103
EMP-04822,Sarah,Hanson,Sarah Hanson,37,Canadian,London,HR,HR Associate,L10,47985,6526,0,4973,3356,4739,PRJ-101
EMP-04823,Jeremy,Davis,Jeremy Davis,50,German,Toronto,Data & AI,Data & AI Analyst,L2,45861,6813,2093,2486,2417,13510,PRJ-105
EMP-04824,Victoria,Williams,Victoria Williams,27,Indian,Delhi,Customer Support,Customer Support Manager,L4,60729,9066,4385,2307,2161,11018,PRJ-104
EMP-04825,Stephen,Davis,Stephen Davis,55,Canadian,Delhi,Customer Support,Customer Support Executive,L1,125904,13326,2154,1389,3272,5614,PRJ-104
EMP-04826,James,Davis,James Davis,58,British,Berlin,Sales & Marketing,Sales & Marketing Manager,L9,115207,14886,0,4074,1753,9953,PRJ-104
EMP-04827,John,Williams,John Williams,46,American,Chennai,Data & AI,Data & AI Executive,L3,44332,7219,2330,1954,3658,9168,PRJ-102
EMP-04828,James,Vasquez,James Vasquez,24,Canadian,Delhi,Sales & Marketing,Sales & Marketing Executive,L3,120498,22924,1834,1558,2720,2341,PRJ-101
EMP-04829,Michael,Taylor,Michael Taylor,34,Canadian,Manchester,Operations,Operations Analyst,L1,78950,13433,0,1053,1249,14248,PRJ-102
EMP-04830,James,Flores,James Flores,50,Australian,Delhi,Product,Product Executive,L2,122411,10166,3806,2214,3041,9958,PRJ-103
EMP-04831,Victoria,Johnson,Victoria Johnson,33,British,Pune,HR,HR Engineer,L7,86998,11684,0,1002,3160,14348,PRJ-104
EMP-04832,David,Flores,David Flores,47,Australian,Toronto,HR,HR Manager,L6,87379,9193,0,2136,1308,7422,PRJ-104
EMP-04833,James,Flores,James Flores,46,American,Chennai,Operations,Operations Manager,L10,145500,14582,0,1349,3728,3813,PRJ-101
EMP-04834,David,Oneal,David Oneal,49,Canadian,Manchester,Data & AI,Data & AI Analyst,L6,68078,9823,4773,3883,3917,8209,PRJ-102
EMP-04835,Briana,Smith,Briana Smith,26,Canadian,Delhi,Sales & Marketing,Sales & Marketing Analyst,L5,57482,6776,0,4720,1402,8340,PRJ-101
EMP-04836,Joshua,Johnson,Joshua Johnson,41,British,Chennai,Sales & Marketing,Sales & Marketing Engineer,L2,94912,9821,1808,4706,2074,4523,PRJ-101
EMP-04837,Sally,Graves,Sally Graves,23,American,New York,Customer Support,Customer Support Engineer,L8,107230,20057,0,1926,3227,9195,PRJ-104
EMP-04838,Briana,Taylor,Briana Taylor,47,German,Manchester,Engineering,Engineering Scientist,L8,131269,13350,0,1123,1798,14929,PRJ-105
EMP-04839,James,Taylor,James Taylor,52,Australian,Toronto,Operations,Operations Engineer,L9,74971,4893,0,2731,1361,9505,PRJ-104
EMP-04840,Michael,Smith,Michael Smith,35,Indian,Delhi,HR,HR Engineer,L4,118894,10397,3899,2399,3933,4254,PRJ-102
EMP-04841,James,Hanson,James Hanson,53,Australian,Delhi,Engineering,Engineering Scientist,L3,140516,17327,0,2896,2502,13261,PRJ-101
EMP-04842,Jeremy,Hanson,Jeremy Hanson,42,German,Chennai,Engineering,Engineering Director,L3,58860,9516,0,3585,1086,10117,PRJ-105
EMP-04843,Briana,Hanson,Briana Hanson,58,Australian,Chennai,Sales & Marketing,Sales & Marketing Lead,L5,84013,14012,0,3034,3493,3842,PRJ-101
EMP-04844,Sally,Flores,Sally Flores,38,British,Berlin,Operations,Operations Lead,L2,113776,15460,0,2864,2129,2958,PRJ-105
EMP-04845,Victoria,Smith,Victoria Smith,43,American,Berlin,Product,Product Manager,L3,130070,24069,0,2790,3071,3794,PRJ-102
EMP-04846,James,Hanson,James Hanson,35,Canadian,Chennai,Customer Support,Customer Support Engineer,L5,83944,5022,0,1757,2099,8714,PRJ-103
EMP-04847,Victoria,Johnson,Victoria Johnson,55,Australian,Manchester,Product,Product Director,L7,59018,4375,2715,3907,2555,8337,PRJ-101
EMP-04848,Adam,Flores,Adam Flores,52,American,Sydney,Data & AI,Data & AI Lead,L6,144773,17820,4270,3604,1615,13420,PRJ-104
EMP-04849,Briana,Vasquez,Briana Vasquez,51,British,New York,Product,Product Lead,L10,52107,7162,0,1205,3185,8634,PRJ-103
EMP-04850,Joshua,Davis,Joshua Davis,49,British,Chennai,HR,HR Engineer,L6,139755,16479,0,4471,3186,7029,PRJ-103
EMP-04851,Sarah,Smith,Sarah Smith,31,British,Berlin,Engineering,Engineering Lead,L1,52761,4646,0,3301,2514,4126,PRJ-104
EMP-04852,James,Hanson,James Hanson,50,American,Pune,Product,Product Associate,L3,53741,4815,3485,2451,3503,5411,PRJ-105
EMP-04853,Stephen,Davis,Stephen Davis,56,British,Toronto,Engineering,Engineering Manager,L1,79107,5703,3670,3242,1160,5258,PRJ-103
EMP-04854,Stephen,Lucas,Stephen Lucas,44,British,London,Engineering,Engineering Analyst,L10,43568,4314,0,1613,3483,5995,PRJ-104
EMP-04855,Joshua,Hanson,Joshua Hanson,55,German,Manchester,Sales & Marketing,Sales & Marketing Engineer,L10,61450,3484,0,1877,3286,8898,PRJ-102
EMP-04856,Victoria,Graves,Victoria Graves,35,Australian,Munich,Operations,Operations Manager,L7,98357,14091,3645,2572,3485,10883,PRJ-103
