employee_id,first_name,last_name,full_name,age,nationality,location,department,position,level,salary,bonus,arrears,conveyance_charge,monthly_lunch_plan,quarterly_spend_voucher
MIL-06011,Joseph,Gray,Joseph Gray,46,American,Chicago,Finance,Manager,L1,37510,3896,0,2044,3383,8238
MIL-06012,Johnathan,Martinez,Johnathan Martinez,39,American,San Francisco,HR,HR Manager,L7,538184,59175,0,3163,3362,11007
MIL-06013,Ryan,Lee,Ryan Lee,42,Canadian,Toronto,Operations,Director,L1,48778,6141,0,1661,3317,8587
MIL-06014,Rachel,Schroeder,Rachel Schroeder,47,Indian,Delhi,HR,HR Associate,L9,600966,109489,0,3306,3011,9132
MIL-06015,Gina,Morris,Gina Morris,41,Indian,Chennai,Finance,Senior Analyst,L3,172905,42036,5827,3572,2274,7103
MIL-06016,Jennifer,Parks,Jennifer Parks,39,Canadian,Toronto,HR,HR Manager,L7,431381,96475,0,2076,1594,5972
MIL-06017,Samuel,Drake,Samuel Drake,23,Australian,Sydney,Engineering,Senior Engineer,L1,23247,5122,0,2133,2928,5080
MIL-06018,Steve,Roberts,Steve Roberts,34,British,Manchester,Sales & Marketing,Marketing Associate,L9,712954,81496,3332,4361,3878,2248
MIL-06019,Jeremy,Thompson,Jeremy Thompson,38,American,Chicago,Sales & Marketing,Director,L8,836386,162638,0,4636,2235,11338
MIL-06020,Megan,Adams,Megan Adams,57,American,San Francisco,HR,HR Director,L2,35974,4606,0,1975,3494,2987
MIL-06021,Melinda,Bird,Melinda Bird,38,American,San Francisco,Product,Product Manager,L3,95662,23775,0,3600,3293,6437
MIL-06022,Anna,Parrish,Anna Parrish,31,Australian,Sydney,Customer Support,Manager,L10,741264,98475,0,3375,3873,11576
MIL-06023,Jeremy,White,Jeremy White,29,American,Chicago,HR,HR Director,L3,86250,10088,0,2477,1427,8967
MIL-06024,Devin,Lee,Devin Lee,55,Canadian,Toronto,Data & AI,Data Scientist,L2,37235,3933,0,3383,2727,12776
MIL-06025,Shawn,Reilly,Shawn Reilly,27,Canadian,Toronto,Customer Support,Support Executive,L3,143653,22023,0,2847,3456,12370
MIL-06026,Heather,Banks,Heather Banks,30,Indian,Mumbai,Product,Associate PM,L9,736948,156160,2029,3199,2787,12756
MIL-06027,Anna,Moore,Anna Moore,43,Indian,Pune,Data & AI,Data Analyst,L3,138584,19447,0,3778,2784,14992
MIL-06028,Abigail,Hanson,Abigail Hanson,31,German,Berlin,Customer Support,Manager,L8,610664,62162,0,1871,2813,3142
MIL-06029,Jamie,Lane,Jamie Lane,45,German,Berlin,HR,HR Manager,L4,148531,16230,0,3069,3324,10961
MIL-06030,Amber,Stanley,Amber Stanley,21,German,Berlin,Engineering,Intern,L1,49433,10359,0,3810,2520,8512
MIL-06031,Kelly,Moran,Kelly Moran,31,British,London,Operations,Ops Manager,L7,710944,106894,4312,3454,2943,8153
MIL-06032,David,Collins,David Collins,29,Indian,Delhi,HR,HR Manager,L6,364507,54095,7411,4239,2296,13762
MIL-06033,Crystal,Gordon,Crystal Gordon,31,Indian,Delhi,Operations,Director,L9,657605,118682,0,4910,1720,11775
MIL-06034,John,Hall,John Hall,26,Australian,Melbourne,HR,HR Director,L7,433646,92600,0,2143,1249,13687
MIL-06035,Linda,Johnson,Linda Johnson,53,American,New York,Data & AI,ML Engineer,L10,446747,49768,6452,3781,3660,14103
MIL-06036,William,Huffman,William Huffman,45,Canadian,Toronto,HR,HR Associate,L2,25473,5946,0,2422,3538,2740
MIL-06037,Lisa,Reed,Lisa Reed,34,Canadian,Vancouver,Data & AI,AI Lead,L8,855640,182935,0,2474,3518,13437
MIL-06038,Lynn,Villa,Lynn Villa,42,Indian,Hyderabad,Operations,Ops Manager,L6,279454,62167,0,2386,3453,6112
MIL-06039,Wayne,Wilcox,Wayne Wilcox,23,Indian,Bangalore,HR,HR Associate,L8,722190,122814,0,2065,1529,8399
MIL-06040,Michael,Moore,Michael Moore,34,Canadian,Vancouver,Operations,Ops Executive,L7,763723,145723,0,4929,3619,2804
MIL-06041,Fred,Morris,Fred Morris,30,British,London,Finance,Senior Analyst,L8,751615,142194,0,1868,3546,2280
MIL-06042,Phillip,Gordon,Phillip Gordon,35,Canadian,Toronto,Data & AI,ML Engineer,L4,72438,16434,0,2347,3535,4891
MIL-06043,Mary,Mccarthy,Mary Mccarthy,31,American,New York,Engineering,Intern,L1,32845,5157,3761,3714,2429,4182
MIL-06044,Christopher,Brewer,Christopher Brewer,42,German,Munich,Product,Senior PM,L7,573355,121707,0,2326,2296,6830
MIL-06045,Jorge,Farmer,Jorge Farmer,37,German,Munich,Data & AI,AI Lead,L3,90626,22596,0,2667,3888,12170
MIL-06046,Elizabeth,Townsend,Elizabeth Townsend,49,German,Munich,Engineering,Engineering Manager,L9,516879,84014,0,2050,3215,7791
MIL-06047,Susan,Smith,Susan Smith,49,British,London,Finance,Manager,L8,898673,108968,0,3531,2781,4709
MIL-06048,Ashley,Gomez,Ashley Gomez,51,Indian,Mumbai,Finance,Director,L2,52138,5271,0,3909,1343,7280
MIL-06049,Gabriel,Poole,Gabriel Poole,35,American,San Francisco,Data & AI,Data Scientist,L2,23557,3685,0,4418,3240,4310
MIL-06050,William,Wells,William Wells,35,Canadian,Toronto,HR,HR Manager,L8,804449,187527,0,2519,3481,9160
MIL-06051,Michael,May,Michael May,35,British,Manchester,Product,Associate PM,L9,809407,104737,0,1700,1627,3060
MIL-06052,Whitney,Berg,Whitney Berg,40,Indian,Chennai,Customer Support,Manager,L1,56318,8787,1084,2682,1748,4151
MIL-06053,Donald,Taylor,Donald Taylor,36,German,Munich,Customer Support,Manager,L8,456912,110118,0,1512,1850,8371
MIL-06054,Frank,Beasley,Frank Beasley,25,Indian,Pune,Operations,Director,L5,281462,64645,0,1523,2477,7467
MIL-06055,Amy,Warner,Amy Warner,52,British,Manchester,Sales & Marketing,Sales Executive,L2,45054,10286,0,4147,2613,13651
MIL-06056,Jason,Rollins,Jason Rollins,21,Australian,Melbourne,Finance,Senior Analyst,L7,630835,129964,8821,3109,2760,14936
MIL-06057,Christopher,Leonard,Christopher Leonard,21,Australian,Sydney,Customer Support,Team Lead,L10,521021,89548,0,2251,2838,4155
MIL-06058,Jessica,Figueroa,Jessica Figueroa,53,Canadian,Vancouver,Operations,Ops Manager,L5,363323,77387,0,4898,3946,5563
MIL-06059,Brian,Chavez,Brian Chavez,42,American,Chicago,Customer Support,Manager,L10,693083,133474,8728,4144,2383,5668
MIL-06060,Michael,York,Michael York,47,Indian,Bangalore,Product,Product Manager,L1,46872,10322,7692,3131,1777,14027
MIL-06061,James,Cobb,James Cobb,54,Canadian,Toronto,Engineering,Tech Lead,L2,31703,3630,0,1667,2837,14644
MIL-06062,Melanie,Rosario,Melanie Rosario,49,American,New York,HR,HR Director,L10,772300,131348,0,4359,2208,6755
MIL-06063,Eric,Mills,Eric Mills,39,German,Munich,Engineering,Junior Engineer,L9,771756,91344,4692,4250,1390,7345
MIL-06064,Kathryn,Holmes,Kathryn Holmes,55,British,London,Customer Support,Team Lead,L10,636793,97877,0,4576,3121,11799
MIL-06065,Justin,Phillips,Justin Phillips,27,German,Berlin,Engineering,Senior Engineer,L3,128220,15413,0,4053,3558,11219
MIL-06066,Fred,Johnson,Fred Johnson,35,American,Chicago,Finance,Analyst,L7,789267,112562,0,2244,3897,12216
MIL-06067,Adam,Hicks,Adam Hicks,49,German,Munich,Finance,Analyst,L1,27186,4743,0,3439,1646,2094
MIL-06068,Eric,Hensley,Eric Hensley,21,American,Chicago,Product,Senior PM,L8,813681,104887,4271,2903,2263,14818
MIL-06069,Paul,Bautista,Paul Bautista,51,Indian,Hyderabad,Engineering,Tech Lead,L1,48665,9456,0,1708,1400,8578
MIL-06070,Wendy,Osborne,Wendy Osborne,39,British,Manchester,Customer Support,Support Executive,L1,37263,7381,0,2937,3456,11661
MIL-06071,Eric,Boyd,Eric Boyd,48,British,London,Operations,Ops Manager,L10,827772,206261,0,2614,2084,14211
MIL-06072,Brian,Anderson,Brian Anderson,32,German,Berlin,Sales & Marketing,Marketing Associate,L4,101849,23193,0,2958,2360,8900
MIL-06073,Alicia,Garcia,Alicia Garcia,25,German,Berlin,Finance,Senior Analyst,L5,202052,34954,0,2771,3618,4025
MIL-06074,Jordan,Evans,Jordan Evans,58,German,Munich,Customer Support,Support Executive,L9,803751,91847,0,2534,1539,12413
MIL-06075,Elijah,Evans,Elijah Evans,54,American,New York,Operations,Ops Executive,L7,869625,169522,0,2067,2273,13051
MIL-06076,Rachel,Weeks,Rachel Weeks,53,British,Manchester,HR,HR Associate,L6,346448,67294,0,3877,3268,4217
MIL-06077,Melissa,Cooper,Melissa Cooper,26,German,Munich,Customer Support,Manager,L8,461311,67515,0,3119,3341,9767
MIL-06078,William,Cooper,William Cooper,32,Canadian,Toronto,Customer Support,Team Lead,L1,26965,6476,0,4561,2144,2468
MIL-06079,Kayla,Mclaughlin,Kayla Mclaughlin,24,German,Berlin,Engineering,Senior Engineer,L5,234711,45223,0,1927,3150,4295
MIL-06080,Brenda,Mccarthy,Brenda Mccarthy,48,Australian,Sydney,Product,Senior PM,L1,21150,3968,0,1898,3697,12158
MIL-06081,Michelle,Cain,Michelle Cain,27,Australian,Sydney,Data & AI,ML Engineer,L4,110319,11471,0,3106,1242,4470
MIL-06082,Bailey,Gonzalez,Bailey Gonzalez,45,Indian,Bangalore,Engineering,Junior Engineer,L2,47524,10849,2925,4035,2477,10860
MIL-06083,Alisha,Mitchell,Alisha Mitchell,29,German,Berlin,Data & AI,ML Engineer,L2,27745,5462,0,4499,2118,14576
MIL-06084,Timothy,Johnson,Timothy Johnson,50,American,New York,Customer Support,Team Lead,L3,150985,36678,0,3850,3557,12152
MIL-06085,Jerry,Kirk,Jerry Kirk,60,British,London,HR,HR Associate,L9,554087,97819,6556,1740,3412,8381
MIL-06086,Samantha,Lewis,Samantha Lewis,41,Canadian,Toronto,Sales & Marketing,Manager,L7,423728,70558,0,1555,2009,5791
MIL-06087,Heather,Hicks,Heather Hicks,47,Australian,Sydney,Operations,Director,L2,44860,9245,0,3776,1989,8298
MIL-06088,Carol,Lewis,Carol Lewis,54,Australian,Melbourne,HR,HR Director,L9,898179,108492,0,3656,2900,4578
MIL-06089,Michael,Arnold,Michael Arnold,35,Indian,Hyderabad,Operations,Ops Executive,L10,573016,124920,0,1504,1358,7370
MIL-06090,John,Jones,John Jones,47,Indian,Pune,Engineering,Tech Lead,L4,172796,39527,0,4586,3079,6927
MIL-06091,Nancy,Golden,Nancy Golden,31,American,New York,HR,HR Manager,L8,597794,76186,0,2106,3876,6992
MIL-06092,Kari,Spencer,Kari Spencer,48,American,New York,Customer Support,Manager,L5,398223,67195,8995,3798,1391,11633
MIL-06093,Jaime,Arellano,Jaime Arellano,40,American,Chicago,Engineering,Intern,L1,51050,7954,0,4562,3986,11307
MIL-06094,William,Carlson,William Carlson,46,Australian,Sydney,Data & AI,ML Engineer,L8,601664,63232,0,3255,2837,14801
MIL-06095,Hayden,Harrison,Hayden Harrison,37,British,London,Operations,Director,L3,172391,42551,0,2707,3143,4367
MIL-06096,Kristen,Ramos,Kristen Ramos,53,Indian,Bangalore,Engineering,Intern,L2,59533,10063,6902,3798,1727,6028
MIL-06097,Robert,Johnson,Robert Johnson,29,Canadian,Vancouver,Customer Support,Support Executive,L9,776953,136427,0,2462,2194,10663
MIL-06098,Christopher,Molina,Christopher Molina,43,German,Berlin,Customer Support,Team Lead,L1,47995,9012,0,4780,3546,4549
MIL-06099,Keith,Franklin,Keith Franklin,22,Indian,Delhi,Data & AI,AI Lead,L4,126110,29610,0,3499,2967,6819
MIL-06100,Elizabeth,Frazier,Elizabeth Frazier,23,British,Manchester,Data & AI,Data Scientist,L10,739690,157194,0,4610,2400,9740
MIL-06101,Wendy,Hughes,Wendy Hughes,40,British,Manchester,Data & AI,AI Lead,L3,64603,7835,0,1924,3235,13356
MIL-06102,Leah,Campbell,Leah Campbell,28,Canadian,Vancouver,Product,Director,L6,388157,39808,0,1699,3529,8221
MIL-06103,Bailey,Jackson,Bailey Jackson,22,Indian,Chennai,Data & AI,Data Scientist,L2,28381,6312,0,3633,3454,11780
MIL-06104,Ricardo,Stevenson,Ricardo Stevenson,23,Australian,Melbourne,HR,HR Associate,L8,674928,78006,0,3171,1378,8863
MIL-06105,Jeffrey,Hudson,Jeffrey Hudson,32,British,London,Customer Support,Support Executive,L7,763094,93871,0,3739,1411,14286
MIL-06106,Kim,Berry,Kim Berry,30,Australian,Melbourne,Data & AI,Data Scientist,L1,33783,6209,0,1850,1328,12365
MIL-06107,William,Avery,William Avery,34,Canadian,Vancouver,Product,Product Manager,L5,267921,50929,3091,3778,1586,7208
MIL-06108,Glenn,Reilly,Glenn Reilly,31,Indian,Delhi,Data & AI,AI Lead,L5,273977,51644,0,3015,3683,10407
MIL-06109,Alex,Deleon,Alex Deleon,53,British,Manchester,Data & AI,ML Engineer,L1,32751,7053,5365,1944,3740,13196
MIL-06110,Karen,Ray,Karen Ray,36,Australian,Melbourne,Customer Support,Manager,L10,467318,79090,0,3533,3867,4982
MIL-06111,Richard,Woodward,Richard Woodward,29,Indian,Bangalore,Sales & Marketing,Director,L5,281408,44666,0,1869,2209,11488
MIL-06112,Curtis,Maddox,Curtis Maddox,57,Canadian,Toronto,HR,HR Manager,L1,46283,6987,0,4000,1225,14616
MIL-06113,Marcus,Pearson,Marcus Pearson,47,American,San Francisco,Engineering,Tech Lead,L5,317702,49765,0,3328,1293,12673
MIL-06114,Elizabeth,Johns,Elizabeth Johns,26,German,Munich,Customer Support,Support Executive,L3,147397,21131,7093,4337,1458,3021
MIL-06115,Amber,King,Amber King,47,Australian,Melbourne,Customer Support,Support Executive,L3,179659,34185,0,3669,1954,9363
MIL-06116,Theresa,Brown,Theresa Brown,32,Canadian,Vancouver,Operations,Ops Executive,L7,609063,72776,0,4663,2877,7773
MIL-06117,Judy,Torres,Judy Torres,49,Indian,Bangalore,Finance,Senior Analyst,L5,379155,80266,0,3701,2742,6647
MIL-06118,Beverly,Kline,Beverly Kline,27,Indian,Mumbai,Operations,Ops Executive,L3,100738,15505,0,3691,3900,6060
MIL-06119,Heather,Adams,Heather Adams,37,American,New York,Customer Support,Support Executive,L10,625531,82996,0,1970,3263,7266
MIL-06120,Jerry,Rogers,Jerry Rogers,24,British,London,Customer Support,Support Executive,L10,558356,133272,0,3337,3738,5826
MIL-06121,Rita,Berry,Rita Berry,58,Canadian,Toronto,HR,HR Manager,L2,33614,6327,9393,3274,1288,11949
MIL-06122,Tara,Mejia,Tara Mejia,39,German,Munich,Data & AI,Data Scientist,L3,150301,26359,0,4623,1283,6501
MIL-06123,Alexander,Valdez,Alexander Valdez,60,Canadian,Vancouver,Finance,Director,L10,607422,73282,0,3618,3460,4978
MIL-06124,Ashley,Thompson,Ashley Thompson,23,Indian,Hyderabad,Product,Senior PM,L10,409828,86395,0,3853,1223,7426
MIL-06125,Angela,Potter,Angela Potter,45,Australian,Melbourne,Sales & Marketing,Director,L8,503436,56671,7181,3726,1966,13159
MIL-06126,Shelley,Williams,Shelley Williams,40,American,San Francisco,Product,Director,L2,27764,5979,0,4015,3844,13862
MIL-06127,Mary,Garcia,Mary Garcia,27,American,San Francisco,HR,HR Manager,L7,857462,194880,0,2787,2530,11304
MIL-06128,Calvin,Taylor,Calvin Taylor,55,British,London,Finance,Analyst,L4,178086,39408,0,2162,3428,12550
MIL-06129,Julie,Owens,Julie Owens,27,German,Berlin,Sales & Marketing,Marketing Associate,L1,52280,9932,1898,2672,3385,8841
MIL-06130,Jason,Cline,Jason Cline,46,American,Chicago,Product,Product Manager,L2,45958,6670,0,1715,3283,13841
MIL-06131,James,Taylor,James Taylor,48,American,San Francisco,Data & AI,AI Lead,L6,220082,40693,0,2130,1751,4295
MIL-06132,Julie,Jackson,Julie Jackson,37,Canadian,Toronto,Finance,Manager,L8,796956,119864,9880,2745,1542,14679
MIL-06133,Colin,Lewis,Colin Lewis,22,American,Chicago,HR,HR Associate,L3,160097,32676,0,4228,3972,14219
MIL-06134,Darlene,Davis,Darlene Davis,47,Indian,Mumbai,Customer Support,Support Executive,L3,71165,9438,9004,1728,2594,5307
MIL-06135,Aaron,French,Aaron French,39,Australian,Melbourne,Data & AI,AI Lead,L8,698766,74539,0,3207,1415,7950
MIL-06136,Kevin,Johnson,Kevin Johnson,58,Indian,Delhi,Finance,Director,L4,79673,15040,0,4279,3326,11023
MIL-06137,Amber,Nelson,Amber Nelson,29,American,Chicago,Finance,Analyst,L7,556498,122361,0,3898,3549,8660
MIL-06138,Caleb,Casey,Caleb Casey,59,Canadian,Vancouver,Customer Support,Team Lead,L1,49317,8194,0,2039,3639,5108
MIL-06139,Robert,Garcia,Robert Garcia,44,German,Berlin,Engineering,Engineering Manager,L10,697414,72306,0,3966,3815,4408
MIL-06140,Elizabeth,Manning,Elizabeth Manning,25,Indian,Hyderabad,Customer Support,Support Executive,L6,221213,28490,0,3888,2022,4045
MIL-06141,Jennifer,Lam,Jennifer Lam,52,Australian,Melbourne,Finance,Manager,L10,473695,112478,0,1568,2209,10207
MIL-06142,Dana,Rodriguez,Dana Rodriguez,36,Canadian,Vancouver,Data & AI,ML Engineer,L6,369637,46828,9553,4369,2225,10325
MIL-06143,Amanda,Ellis,Amanda Ellis,38,German,Berlin,Customer Support,Team Lead,L4,126377,24285,0,2881,3350,5464
MIL-06144,Danny,Torres,Danny Torres,23,Canadian,Toronto,Product,Senior PM,L10,452284,77600,0,4103,1422,7455
MIL-06145,Michelle,Lawrence,Michelle Lawrence,57,British,London,Operations,Ops Manager,L2,38018,3933,2914,3794,3164,7733
MIL-06146,Chloe,Dean,Chloe Dean,34,Indian,Mumbai,Product,Senior PM,L9,827914,178104,0,3565,1877,4879
MIL-06147,Krystal,Lynch,Krystal Lynch,60,Indian,Delhi,Data & AI,Data Scientist,L3,146533,18075,0,3332,3743,11157
MIL-06148,Joyce,Mercer,Joyce Mercer,22,German,Munich,Product,Director,L6,383804,40303,0,3791,2703,13739
MIL-06149,Yolanda,Lucas,Yolanda Lucas,24,Canadian,Vancouver,Product,Product Manager,L10,753719,141536,6086,3791,1756,5546
MIL-06150,Robert,Lee,Robert Lee,59,Indian,Hyderabad,Data & AI,ML Engineer,L4,167903,41626,0,3925,3600,9469
MIL-06151,Crystal,Goodwin,Crystal Goodwin,22,Indian,Delhi,Product,Director,L9,510844,82178,5816,2364,2484,5601
MIL-06152,Nicholas,Ferguson,Nicholas Ferguson,49,Australian,Melbourne,Product,Product Manager,L7,800715,111801,4444,4821,1227,11781
MIL-06153,Benjamin,Smith,Benjamin Smith,27,Australian,Sydney,Customer Support,Manager,L1,31970,7285,0,1707,2261,3501
MIL-06154,Sean,Davis,Sean Davis,48,British,London,Data & AI,Data Scientist,L7,669012,163848,0,2696,3487,8542
MIL-06155,Jeffrey,Liu,Jeffrey Liu,53,Indian,Hyderabad,Finance,Analyst,L7,452451,90711,0,4760,2737,14229
MIL-06156,Seth,Williams,Seth Williams,45,Canadian,Toronto,Product,Product Manager,L7,806524,150018,0,2677,2703,6540
MIL-06157,Joseph,Christensen,Joseph Christensen,52,Indian,Chennai,Engineering,Engineering Manager,L7,586145,131681,4931,4225,2755,9640
MIL-06158,Renee,Hudson,Renee Hudson,46,Indian,Delhi,HR,HR Associate,L10,460331,46703,0,4036,1772,14098
MIL-06159,Elizabeth,Smith,Elizabeth Smith,59,German,Berlin,Customer Support,Manager,L4,67036,11680,0,4061,2365,13473
MIL-06160,Patricia,Kelly,Patricia Kelly,32,American,San Francisco,Product,Product Manager,L10,578243,116316,0,4215,1213,12555
MIL-06161,Brad,Jimenez,Brad Jimenez,53,German,Berlin,Product,Director,L9,419838,58967,8659,1785,3669,12154
MIL-06162,Timothy,Drake,Timothy Drake,55,British,London,Data & AI,AI Lead,L5,336010,53012,0,4554,2057,5852
MIL-06163,Trevor,Carter,Trevor Carter,59,Australian,Melbourne,Customer Support,Support Executive,L7,711532,169198,0,3035,3676,7787
MIL-06164,Valerie,Payne,Valerie Payne,49,German,Berlin,Product,Senior PM,L5,352697,70315,5415,4814,3816,10419
MIL-06165,Kenneth,Calhoun,Kenneth Calhoun,41,German,Munich,Sales & Marketing,Director,L3,171094,25248,0,2912,3451,14895
MIL-06166,Brian,Boone,Brian Boone,24,Australian,Melbourne,HR,HR Associate,L7,508233,84990,0,2184,1292,9750
MIL-06167,Ashley,Brown,Ashley Brown,30,Indian,Pune,Finance,Analyst,L8,763783,135030,2830,2508,2581,10467
MIL-06168,Andrew,Navarro,Andrew Navarro,49,Indian,Delhi,Engineering,Junior Engineer,L1,37454,4886,8673,3406,3959,3431
MIL-06169,Tamara,Casey,Tamara Casey,30,Indian,Hyderabad,Finance,Manager,L3,131820,18839,0,2674,3241,3643
MIL-06170,Ariana,Mason,Ariana Mason,50,Australian,Sydney,Engineering,Intern,L9,515035,112918,9208,4854,2981,6965
MIL-06171,Sandra,King,Sandra King,55,German,Munich,Engineering,Tech Lead,L8,746662,185105,0,2569,3119,4637
MIL-06172,Megan,Stevens,Megan Stevens,57,German,Munich,Customer Support,Support Executive,L6,336232,67832,0,1756,3069,8412
MIL-06173,Christopher,Richards,Christopher Richards,30,Indian,Pune,Sales & Marketing,Sales Executive,L9,667299,84299,0,1546,1746,2548
MIL-06174,Emily,Peters,Emily Peters,34,Indian,Chennai,Sales & Marketing,Sales Executive,L6,221247,34598,0,2246,1675,13335
MIL-06175,Alice,Jackson,Alice Jackson,36,German,Berlin,Data & AI,Data Analyst,L3,156638,38861,0,1550,1520,8465
MIL-06176,Tracy,Pearson,Tracy Pearson,23,Canadian,Vancouver,Customer Support,Team Lead,L1,33210,7688,0,1748,1964,4750
MIL-06177,Ralph,Bishop,Ralph Bishop,44,British,Manchester,Customer Support,Team Lead,L7,727359,121354,3273,4855,2003,14461
MIL-06178,Brittney,Lane,Brittney Lane,54,British,London,Operations,Ops Executive,L3,61659,7047,0,2418,1710,9544
MIL-06179,Sergio,Mitchell,Sergio Mitchell,60,Australian,Sydney,Sales & Marketing,Sales Executive,L6,240638,49561,0,3414,1935,6255
MIL-06180,Andrea,Martinez,Andrea Martinez,38,Indian,Bangalore,Product,Director,L8,619279,64283,0,4032,3496,11856
MIL-06181,Ashley,Shaw,Ashley Shaw,43,British,London,HR,HR Associate,L7,526910,78254,3505,2173,3712,3704
MIL-06182,Suzanne,Valencia,Suzanne Valencia,56,Australian,Melbourne,Engineering,Engineering Manager,L8,559470,127845,0,2557,1890,13689
MIL-06183,Mark,Henry,Mark Henry,36,German,Berlin,Operations,Director,L5,183248,44931,0,4637,2379,10405
MIL-06184,Benjamin,Peterson,Benjamin Peterson,32,German,Munich,Sales & Marketing,Marketing Associate,L3,74946,9731,3599,3159,1447,3769
MIL-06185,Colleen,Weeks,Colleen Weeks,32,British,Manchester,HR,HR Manager,L9,439539,86219,2209,1642,3926,9700
MIL-06186,Matthew,Tran,Matthew Tran,45,Indian,Bangalore,Finance,Manager,L8,844656,97708,0,3796,3885,8692
MIL-06187,Denise,Moon,Denise Moon,59,British,Manchester,HR,HR Manager,L9,417809,48930,8845,4224,3278,12409
